date,spot_ret_0,spot_ret_1,spot_ret_2,spot_ret_3,spot_ret_4,spot_ret_5,rate_diff_0,rate_diff_1,rate_diff_2,rate_diff_3,rate_diff_4,rate_diff_5
2015-07-22,0.0040485639,0.0009347886,-0.0046558622,-0.0013304864,0.0029736755,0.0010153674,0.0567463804,0.0448908337,0.0288522820,0.0181146121,-0.0049083021,-0.0195037931
2015-07-23,0.0029114768,0.0056393693,-0.0053759047,-0.0008728301,-0.0038214117,0.0011284843,0.0565983307,0.0449718885,0.0293277396,0.0172077722,-0.0050214741,-0.0201310555
2015-07-24,0.0005768660,0.0065144189,0.0022593409,0.0006694933,-0.0042483113,0.0027576357,0.0573359646,0.0452894936,0.0293657302,0.0165182772,-0.0050424510,-0.0197807872
2015-07-27,0.0013931071,-0.0029176756,-0.0016651796,0.0019290578,0.0052034482,-0.0051319218,0.0579875600,0.0454710469,0.0294393975,0.0163784050,-0.0047611243,-0.0203095432
2015-07-28,-0.0012332328,-0.0038444508,0.0014037541,0.0016226762,-0.0052826081,-0.0100315033,0.0574992460,0.0448844457,0.0290447183,0.0161805716,-0.0043379636,-0.0206055911
2015-07-29,0.0018694505,-0.0047268708,0.0015876920,0.0038388257,0.0038890640,-0.0063288045,0.0570852202,0.0440413664,0.0284941878,0.0164774954,-0.0049168947,-0.0215326881
2015-07-30,-0.0001977929,0.0003477568,-0.0024479941,-0.0025862131,0.0056662507,-0.0025615977,0.0568366880,0.0438448281,0.0278292012,0.0161020447,-0.0048022151,-0.0218567147
2015-07-31,-0.0008440845,-0.0006506958,0.0027952011,-0.0000617982,-0.0001518132,0.0026837923,0.0565185458,0.0435738402,0.0273806434,0.0162763309,-0.0048757169,-0.0218113127
2015-08-03,0.0010700099,0.0026228245,-0.0050954699,0.0009712552,0.0006812741,0.0042609540,0.0566211834,0.0438422126,0.0268698414,0.0159104423,-0.0046094661,-0.0223536280
2015-08-04,0.0049468329,-0.0012199017,-0.0003067206,-0.0001264361,-0.0052025815,-0.0030145438,0.0568444007,0.0447410839,0.0276622136,0.0160196483,-0.0047733934,-0.0226455353
2015-08-05,0.0016895691,0.0012419896,-0.0041065092,0.0010498142,0.0057127385,0.0020113537,0.0558760688,0.0445900084,0.0279980454,0.0156777238,-0.0048680636,-0.0222132705
2015-08-06,-0.0027011920,0.0006051114,-0.0011989965,0.0063992049,-0.0005020446,0.0040734887,0.0554888904,0.0439677401,0.0282431123,0.0157366471,-0.0045846029,-0.0226146234
2015-08-07,0.0027294442,0.0008268290,0.0020513597,0.0000279725,0.0034133813,-0.0029694463,0.0560216449,0.0440738011,0.0279592790,0.0154355402,-0.0050255051,-0.0232249981
2015-08-10,-0.0018297089,0.0046236873,-0.0099900884,0.0034308854,0.0022226473,-0.0085249333,0.0558652170,0.0441471415,0.0273729345,0.0156412484,-0.0053097567,-0.0240173151
2015-08-11,0.0057822364,0.0022885019,0.0016635891,0.0038206490,0.0029998012,0.0034088785,0.0554213932,0.0440663768,0.0272497686,0.0156729450,-0.0053883646,-0.0235936486
2015-08-12,0.0019750165,-0.0056708760,-0.0028594346,-0.0005351967,-0.0042501733,0.0071223659,0.0556671821,0.0434239823,0.0265800800,0.0155549628,-0.0051673430,-0.0239048051
2015-08-13,0.0030412939,0.0054413230,0.0028693105,0.0013115165,0.0018697109,-0.0023606067,0.0559402955,0.0434465249,0.0264297701,0.0156724793,-0.0054673657,-0.0245894779
2015-08-14,-0.0036051083,0.0027228974,0.0024612761,-0.0039427150,-0.0037307595,0.0032941537,0.0553621210,0.0441067615,0.0267003806,0.0153199650,-0.0056349830,-0.0244494148
2015-08-17,0.0024427456,0.0051047774,0.0029463226,0.0034478423,-0.0042647593,-0.0035587166,0.0553094585,0.0440345024,0.0261490294,0.0158727118,-0.0062106743,-0.0239635750
2015-08-18,0.0020661343,-0.0051927775,-0.0012334840,-0.0008075723,-0.0012733088,-0.0020824951,0.0555367858,0.0445656583,0.0259570478,0.0155988273,-0.0051984238,-0.0237568114
2015-08-19,0.0038815050,0.0065055250,-0.0043958965,-0.0014492190,0.0109670346,0.0053700552,0.0545374251,0.0445694509,0.0258248908,0.0153104301,-0.0055640517,-0.0240816259
2015-08-20,-0.0072787462,0.0039802894,0.0021729072,-0.0029948391,-0.0025255393,-0.0071895422,0.0542810711,0.0444174916,0.0248243944,0.0150906308,-0.0054234895,-0.0242532829
2015-08-21,0.0038771140,-0.0021185660,0.0010282536,0.0073701765,-0.0070589397,0.0055903149,0.0544205391,0.0439226996,0.0251458867,0.0153340065,-0.0052040133,-0.0240058215
2015-08-24,-0.0048973694,0.0064641414,0.0080295202,0.0053975881,-0.0019285604,0.0009301241,0.0540508274,0.0443650084,0.0248690906,0.0158720690,-0.0061238426,-0.0231488455
2015-08-25,0.0045292042,-0.0013181271,-0.0006936287,-0.0036028744,0.0029211849,-0.0037478622,0.0539709828,0.0444998741,0.0246889371,0.0151478051,-0.0062926408,-0.0234821941
2015-08-26,0.0078639236,-0.0079000140,0.0035472263,0.0032279356,-0.0030607493,0.0044448017,0.0539403132,0.0450176168,0.0249950360,0.0149572558,-0.0052767386,-0.0234982230
2015-08-27,-0.0025473827,0.0002923050,0.0036697228,0.0053533615,-0.0003726421,0.0095374389,0.0539896103,0.0446331091,0.0252903943,0.0147107350,-0.0049863592,-0.0232638359
2015-08-28,-0.0031507797,0.0058706750,-0.0036517340,0.0051110360,0.0029809273,0.0033372139,0.0532247679,0.0441888615,0.0257718034,0.0153989349,-0.0045605390,-0.0225946062
2015-08-31,0.0013187080,0.0061194242,-0.0034457915,0.0020369897,-0.0007748773,0.0022174993,0.0529054862,0.0439649777,0.0261054353,0.0154389097,-0.0049581558,-0.0222207064
2015-09-01,0.0037727515,0.0014975382,0.0052938353,0.0029346901,0.0069984411,-0.0011735323,0.0531335801,0.0436237171,0.0261766015,0.0148736765,-0.0047202363,-0.0222817270
2015-09-02,-0.0024469068,-0.0014161174,0.0052588411,-0.0045683441,0.0009753895,-0.0061098650,0.0534250871,0.0438714208,0.0268131311,0.0143999163,-0.0049065735,-0.0227402927
2015-09-03,-0.0001683854,0.0029262407,0.0051572346,-0.0008116645,0.0055098376,-0.0056585165,0.0537168377,0.0439329213,0.0268350722,0.0138924641,-0.0044907370,-0.0232448516
2015-09-04,-0.0021101418,0.0042731711,-0.0040728822,-0.0027848862,-0.0010904544,-0.0030923157,0.0533881732,0.0434362027,0.0267566886,0.0137068377,-0.0045093360,-0.0230413443
2015-09-07,-0.0010369459,0.0072050078,0.0004757457,0.0010844458,-0.0002984475,-0.0036743491,0.0537736427,0.0434475388,0.0267248572,0.0133938461,-0.0051058042,-0.0237047346
2015-09-08,0.0015378823,-0.0000433631,-0.0083293469,-0.0042117693,0.0086058192,0.0084809093,0.0532970619,0.0437700944,0.0270238122,0.0137714762,-0.0049693064,-0.0235287962
2015-09-09,-0.0082803748,0.0002432069,0.0015017383,-0.0123967116,0.0034076156,0.0021553657,0.0532365912,0.0438736506,0.0271617164,0.0132845683,-0.0044832404,-0.0233107894
2015-09-10,0.0018916785,-0.0032756354,-0.0086513691,0.0000265081,-0.0032519126,-0.0060518938,0.0535242152,0.0442596980,0.0272943750,0.0131930525,-0.0041276921,-0.0225362219
2015-09-11,0.0004077803,0.0008789908,-0.0013104716,-0.0003318784,0.0096957582,-0.0008524204,0.0532701957,0.0443128183,0.0272657461,0.0140042544,-0.0035696161,-0.0227033461
2015-09-14,-0.0054674905,-0.0014965652,-0.0058043195,0.0010765553,-0.0011271713,0.0010573694,0.0532952438,0.0437060649,0.0264576896,0.0134357547,-0.0034956724,-0.0224813818
2015-09-15,-0.0041701358,0.0029731164,-0.0003799943,0.0061292467,0.0017110660,-0.0083227585,0.0538526673,0.0445641025,0.0261913803,0.0134637135,-0.0031183974,-0.0217494232
2015-09-16,0.0006088724,-0.0042224497,-0.0056732319,0.0052103710,0.0017695055,0.0038354021,0.0536908718,0.0447606562,0.0267582716,0.0137250033,-0.0035505572,-0.0223313052
2015-09-17,0.0027395328,-0.0042797366,0.0015142699,0.0021139855,0.0069879497,-0.0024373360,0.0532875273,0.0455492358,0.0271523675,0.0144477453,-0.0034134889,-0.0222762710
2015-09-18,0.0030172256,-0.0055481323,0.0051693529,-0.0011498738,0.0013511139,-0.0070620485,0.0537074011,0.0453459639,0.0280533857,0.0147271951,-0.0035647073,-0.0223388806
2015-09-21,-0.0036709715,0.0017060282,0.0063297485,-0.0147012671,-0.0002787407,0.0003919140,0.0532723255,0.0454004770,0.0279368392,0.0151686075,-0.0033325787,-0.0217542889
2015-09-22,0.0019867348,-0.0028855534,0.0007753399,0.0026580649,0.0031118528,0.0072482807,0.0529713749,0.0453409623,0.0280528153,0.0157135768,-0.0030388874,-0.0223059177
2015-09-23,-0.0119282765,-0.0030338184,-0.0062135121,-0.0095222596,0.0060844282,0.0058567129,0.0529516442,0.0457276450,0.0284135343,0.0155851520,-0.0028563179,-0.0217873362
2015-09-24,-0.0052621864,-0.0023974232,0.0051703620,-0.0003356336,-0.0016301681,-0.0014193595,0.0531797719,0.0453262330,0.0283310217,0.0155104069,-0.0030511993,-0.0218802455
2015-09-25,0.0002525605,-0.0022627285,-0.0028202154,-0.0014061959,0.0036284489,0.0010398719,0.0530204232,0.0455982175,0.0279731273,0.0153518021,-0.0032225316,-0.0221255285
2015-09-28,0.0059206243,0.0017873859,0.0002207862,0.0032765324,-0.0044032392,-0.0023728803,0.0526687777,0.0459053082,0.0277739303,0.0152815241,-0.0039228429,-0.0219957595
2015-09-29,-0.0035321188,-0.0026116043,-0.0006441695,-0.0032930456,-0.0039663110,-0.0000519649,0.0527980603,0.0454773415,0.0276136471,0.0155198616,-0.0048439591,-0.0218465559
2015-09-30,-0.0065888554,-0.0091428348,0.0048789254,0.0040207554,0.0066049414,0.0019531478,0.0534087458,0.0451191101,0.0278973350,0.0152547016,-0.0050520568,-0.0218381703
2015-10-01,0.0062806936,-0.0029819988,-0.0009098737,0.0010277176,-0.0071734913,0.0016340639,0.0533395751,0.0455938944,0.0278207730,0.0151623524,-0.0059262345,-0.0217169837
2015-10-02,0.0095744815,0.0027124622,-0.0126861285,0.0023083093,0.0063225357,0.0077907294,0.0533321829,0.0460339356,0.0273999049,0.0158238076,-0.0062983555,-0.0219067806
2015-10-05,-0.0039603785,0.0009705517,-0.0047601185,-0.0036638551,-0.0008311687,-0.0037119720,0.0528533747,0.0460787435,0.0272979954,0.0160416838,-0.0052438175,-0.0219050022
2015-10-06,-0.0007000847,0.0027003164,-0.0020257779,0.0008288849,0.0003870767,0.0031416107,0.0531493682,0.0460112152,0.0269823771,0.0153722401,-0.0058368395,-0.0218476587
2015-10-07,0.0014031470,0.0041767754,-0.0028483242,-0.0109603110,0.0017771616,0.0055858207,0.0529004428,0.0465355613,0.0270168022,0.0160374798,-0.0052968769,-0.0218692599
2015-10-08,-0.0047970672,0.0001394197,0.0012015156,-0.0006192515,0.0003823484,-0.0024960422,0.0530510394,0.0468377628,0.0268121135,0.0165105108,-0.0055368817,-0.0220325771
2015-10-09,0.0006269467,0.0003949502,-0.0047770482,-0.0050831218,0.0025425822,0.0057397893,0.0538260799,0.0468337655,0.0273857419,0.0164599794,-0.0054988992,-0.0212883493
2015-10-12,0.0025618693,0.0035579835,0.0033176325,0.0052021889,-0.0069026068,-0.0062004497,0.0538153356,0.0465370356,0.0268487672,0.0160906389,-0.0064764602,-0.0211092087
2015-10-13,-0.0026799531,0.0087072460,0.0030007380,-0.0025586664,-0.0032897964,-0.0055448943,0.0528975797,0.0462855708,0.0274362949,0.0163895175,-0.0063592496,-0.0206688003
2015-10-14,-0.0000422101,0.0036418772,0.0054984289,-0.0028702350,-0.0013879068,-0.0032407814,0.0532070928,0.0454957109,0.0278340532,0.0167151577,-0.0064848127,-0.0201310736
2015-10-15,-0.0071050984,0.0007086760,0.0019629514,0.0045587609,0.0069136661,-0.0031669053,0.0542588572,0.0457147256,0.0272053239,0.0168801648,-0.0066642806,-0.0208469836
2015-10-16,0.0025889607,-0.0014480926,-0.0021268206,-0.0015515746,-0.0072597699,0.0016414799,0.0546282026,0.0460140574,0.0277914773,0.0163268234,-0.0067736499,-0.0206647597
2015-10-19,-0.0015292188,-0.0005542926,0.0031336551,0.0024920794,-0.0010095479,0.0031762892,0.0544269408,0.0458680776,0.0280443530,0.0161667818,-0.0062400047,-0.0208475974
2015-10-20,0.0065652154,0.0029547057,-0.0063938437,0.0067593407,-0.0019299044,-0.0069566551,0.0548012625,0.0459919186,0.0274355232,0.0162375649,-0.0061109847,-0.0213641908
2015-10-21,-0.0007213152,0.0030063624,-0.0038039319,-0.0010492833,-0.0012822065,-0.0000487829,0.0543745157,0.0456369038,0.0271245463,0.0166600891,-0.0059598238,-0.0217370450
2015-10-22,0.0014238711,0.0043472629,0.0057296699,0.0059411833,0.0035403770,-0.0051607182,0.0547114285,0.0456025646,0.0274430341,0.0164133122,-0.0069781279,-0.0214761505
2015-10-23,0.0042561417,0.0021415521,0.0016460708,-0.0005135236,-0.0031913218,-0.0010361148,0.0551592644,0.0458339262,0.0279077042,0.0165012489,-0.0065892928,-0.0214751726
2015-10-26,-0.0060748306,0.0020534897,0.0009296150,-0.0035845786,0.0008644841,-0.0004003137,0.0554357675,0.0459038997,0.0279388534,0.0161758605,-0.0065387936,-0.0212848016
2015-10-27,0.0029610307,-0.0019574470,-0.0032086094,0.0026525798,-0.0046246075,-0.0086752115,0.0553697272,0.0461360009,0.0278926656,0.0167671608,-0.0060172717,-0.0214459336
2015-10-28,0.0035404008,0.0000972811,0.0051928355,0.0045694429,0.0031952400,0.0022763625,0.0558578432,0.0468474948,0.0280765944,0.0165003238,-0.0065043054,-0.0213643618
2015-10-29,0.0024751283,-0.0006349146,-0.0000282723,0.0056983139,0.0032033826,0.0008359135,0.0551722706,0.0466554395,0.0281921387,0.0163975909,-0.0061567653,-0.0210839514
2015-10-30,0.0024043849,-0.0050487007,0.0006088405,0.0009972270,-0.0028473042,-0.0004123702,0.0552059546,0.0473452892,0.0280597328,0.0157050201,-0.0058084440,-0.0209662202
2015-11-02,0.0032853628,-0.0002416956,-0.0018497092,-0.0053152206,0.0036896323,-0.0043426717,0.0557471233,0.0469403533,0.0281589324,0.0158279168,-0.0057528655,-0.0216010037
2015-11-03,-0.0067383773,-0.0039308696,0.0098970379,-0.0024511384,0.0004293580,0.0031597789,0.0552301455,0.0469683638,0.0276100970,0.0154609427,-0.0055552214,-0.0215328199
2015-11-04,-0.0040426122,-0.0002364804,-0.0019759113,0.0017983825,-0.0001624183,0.0082478290,0.0553223256,0.0470292493,0.0272943182,0.0154835940,-0.0052410721,-0.0218184533
2015-11-05,-0.0023694744,0.0026372015,0.0036560238,0.0045150259,0.0042178011,0.0047926312,0.0553775944,0.0478185277,0.0267083043,0.0158050347,-0.0054716000,-0.0215413101
2015-11-06,0.0043601796,-0.0008365326,0.0014443477,-0.0081636206,0.0030671795,-0.0010849323,0.0564209812,0.0478623852,0.0269358922,0.0153207710,-0.0051634006,-0.0212648700
2015-11-09,-0.0023006612,-0.0096805338,-0.0021615832,-0.0030205021,-0.0094177650,-0.0017708264,0.0563175242,0.0479132671,0.0275290922,0.0153166238,-0.0050632397,-0.0207030927
2015-11-10,-0.0074768827,-0.0069242768,-0.0021857169,-0.0009865898,-0.0052003699,0.0002790531,0.0568366489,0.0486298805,0.0279196723,0.0152364893,-0.0052272466,-0.0205181217
2015-11-11,0.0011807145,-0.0030770251,0.0026648205,0.0040147855,-0.0020729779,0.0039302805,0.0579202651,0.0490073750,0.0283235376,0.0147964633,-0.0056050220,-0.0206266289
2015-11-12,-0.0044862974,-0.0038747268,0.0011491292,0.0062905245,-0.0043535639,0.0038755920,0.0577265293,0.0489200289,0.0275577231,0.0151056921,-0.0059855005,-0.0213563375
2015-11-13,0.0020471280,0.0029794393,0.0021470626,0.0017891933,-0.0024967545,-0.0084406053,0.0578415740,0.0492554503,0.0275506208,0.0148597407,-0.0056723650,-0.0214920940
2015-11-16,0.0025256445,-0.0010621341,-0.0021124535,-0.0039740712,-0.0039428419,0.0028269763,0.0576253907,0.0488468023,0.0274505159,0.0148351909,-0.0051960447,-0.0217749001
2015-11-17,-0.0002890623,-0.0052577749,0.0005805642,0.0034472084,0.0013043021,0.0009572322,0.0578739146,0.0483129141,0.0277074646,0.0138591086,-0.0051370373,-0.0217143257
2015-11-18,-0.0016161229,0.0022404131,-0.0069760931,0.0044902479,-0.0005885883,0.0031072050,0.0576782568,0.0479432390,0.0275115419,0.0131162921,-0.0051513788,-0.0216307608
2015-11-19,0.0006850653,0.0012978397,-0.0065923253,0.0028047104,0.0023440358,0.0066135982,0.0575126164,0.0480957805,0.0274109276,0.0135740125,-0.0048806411,-0.0216999437
2015-11-20,0.0045903113,0.0007379374,0.0083329368,0.0055156067,-0.0087227903,0.0007186506,0.0581945928,0.0481228958,0.0275054003,0.0132145176,-0.0048445833,-0.0220452711
2015-11-23,-0.0016662540,-0.0019827790,0.0008758869,-0.0017293352,0.0025965313,0.0054919882,0.0587404405,0.0481644241,0.0274091595,0.0130135791,-0.0040456369,-0.0224303754
2015-11-24,0.0029061866,-0.0052225446,-0.0049998909,-0.0014943828,-0.0030186370,0.0038974569,0.0586366337,0.0482793298,0.0272886399,0.0128945425,-0.0046048963,-0.0223686455
2015-11-25,-0.0022498590,0.0012798915,-0.0003753390,-0.0040573842,-0.0029599362,0.0058092842,0.0581814618,0.0481183262,0.0273598890,0.0129122401,-0.0042461698,-0.0226173167
2015-11-26,0.0000151104,0.0020191048,0.0030938395,-0.0001077499,0.0014746627,-0.0064217502,0.0576715111,0.0484110253,0.0273041034,0.0127071249,-0.0035907872,-0.0228887646
2015-11-27,-0.0015173676,0.0077375875,-0.0022787452,-0.0015157054,-0.0053966404,-0.0011786422,0.0582465993,0.0484309569,0.0276808639,0.0129812950,-0.0042947354,-0.0232131448
2015-11-30,-0.0125511691,0.0027393927,-0.0029569724,0.0026827389,-0.0070209734,-0.0038657498,0.0578302001,0.0485286128,0.0277588390,0.0132054276,-0.0042978495,-0.0233574986
2015-12-01,-0.0062540427,-0.0032889783,0.0025058179,-0.0028529983,0.0055649638,0.0043527422,0.0580008230,0.0487911512,0.0278931362,0.0129762161,-0.0038025181,-0.0231032272
2015-12-02,0.0044793730,-0.0073145947,0.0026542200,0.0008954814,-0.0024517147,0.0007120382,0.0585674191,0.0482207122,0.0275715094,0.0127634973,-0.0046298240,-0.0222330169
2015-12-03,0.0048834355,0.0055268644,0.0002807519,-0.0049621798,0.0026303005,0.0024709272,0.0582565623,0.0494205869,0.0273761774,0.0126990808,-0.0044339196,-0.0217210951
2015-12-04,0.0053309756,-0.0065689947,0.0039484537,-0.0017352811,0.0040779160,-0.0006089416,0.0589168412,0.0501064513,0.0270921293,0.0127655539,-0.0045025329,-0.0224062472
2015-12-07,-0.0075537912,0.0001239320,0.0083790410,-0.0037158747,0.0078735586,0.0039532649,0.0591229196,0.0499659289,0.0278878421,0.0125285821,-0.0036329012,-0.0223779471
2015-12-08,0.0019336405,-0.0012235135,-0.0009600359,0.0077089939,-0.0035396582,-0.0007136556,0.0590985574,0.0498160258,0.0290244630,0.0124471033,-0.0032481507,-0.0216492212
2015-12-09,-0.0058027787,-0.0007259079,0.0030097608,-0.0030774244,0.0043360948,-0.0044157263,0.0592989208,0.0496521500,0.0282910139,0.0126033588,-0.0031740485,-0.0217885622
2015-12-10,-0.0118325058,0.0065579015,-0.0021408212,0.0058155488,-0.0031703472,-0.0016210816,0.0592363273,0.0495660826,0.0280808620,0.0128384250,-0.0030968718,-0.0213133136
2015-12-11,-0.0004135240,-0.0064012328,0.0050809422,-0.0068361677,-0.0026386265,-0.0035112463,0.0598885146,0.0497166417,0.0282304739,0.0130316852,-0.0031120036,-0.0209532829
2015-12-14,0.0033598640,0.0035614378,0.0033409064,0.0038755446,-0.0025635033,-0.0027815431,0.0596143544,0.0493388979,0.0287231903,0.0127728617,-0.0027734996,-0.0211273184
2015-12-15,-0.0018259957,0.0032139320,0.0004852307,0.0053432904,0.0040846747,0.0040950041,0.0591195599,0.0498179149,0.0287902204,0.0131529366,-0.0026738301,-0.0213785232
2015-12-16,-0.0015287011,0.0054588199,0.0002487898,0.0008955421,-0.0018264779,0.0013872836,0.0590398940,0.0497663137,0.0292290111,0.0131655514,-0.0029375803,-0.0211546266
2015-12-17,-0.0017077163,0.0013032200,0.0071867062,0.0053823528,-0.0010689947,0.0001885077,0.0588805894,0.0505407101,0.0290754070,0.0128679214,-0.0033357282,-0.0216977752
2015-12-18,-0.0074858380,-0.0039861849,0.0015936893,0.0014182394,0.0057435012,-0.0005161642,0.0585153945,0.0503748016,0.0287362444,0.0137551795,-0.0026359871,-0.0210072275
2015-12-21,-0.0060794648,-0.0012850255,-0.0007204479,0.0006159723,-0.0037772050,0.0045694643,0.0584096927,0.0508973621,0.0292850581,0.0141188757,-0.0023005399,-0.0209010378
2015-12-22,-0.0062893892,0.0000076113,0.0048971911,-0.0012453441,0.0028825494,0.0034911773,0.0576901498,0.0513396515,0.0290664997,0.0143452676,-0.0021274620,-0.0208137774
2015-12-23,-0.0012601182,0.0005638935,-0.0011814069,-0.0022297569,-0.0073232670,-0.0050471012,0.0576309858,0.0515208867,0.0292800121,0.0136361009,-0.0019675715,-0.0206182121
2015-12-24,-0.0077553928,-0.0051222856,0.0055205677,0.0018874916,-0.0002673901,-0.0000355092,0.0571808524,0.0515510923,0.0291699927,0.0136493604,-0.0017367333,-0.0207371598
2015-12-25,0.0055343061,0.0012320365,0.0013109957,0.0028045207,0.0023693050,0.0020677381,0.0577535392,0.0520744469,0.0287351968,0.0132729113,-0.0018053103,-0.0207967035
2015-12-28,0.0000074855,-0.0013975266,0.0080571307,0.0012860315,0.0019549543,-0.0026078744,0.0582119286,0.0520178975,0.0284102524,0.0127561733,-0.0013972408,-0.0213757534
2015-12-29,-0.0012182995,-0.0009169097,0.0053765276,-0.0049119587,0.0005694001,-0.0026523078,0.0579626226,0.0517857946,0.0282956232,0.0128622622,-0.0021730485,-0.0212309430
2015-12-30,-0.0020265067,0.0012143153,-0.0036133460,-0.0054837083,-0.0001397627,-0.0032148805,0.0587524089,0.0515484430,0.0279642899,0.0129201873,-0.0012426650,-0.0210515804
2015-12-31,0.0075948046,-0.0029333233,0.0046189565,0.0001541992,0.0002475433,0.0007168144,0.0580822534,0.0510242417,0.0281967184,0.0135763050,-0.0014036352,-0.0210069793
2016-01-01,-0.0015913352,-0.0053464134,0.0057552991,-0.0019992132,-0.0038128811,-0.0052148792,0.0578057117,0.0505520554,0.0283123076,0.0137430782,-0.0014171277,-0.0204441099
